TrueAbun,EstF1,StdErrF1,ODTradF1,ODPercF1,StdErrFV1,EstF2,StdErrF2,ODTradF2,ODPercF2,StdErrFV2,EstF3,StdErrF3,ODTradF3,ODPercF3,StdErrFV3,EstF4,StdErrF4,ODTradF4,ODPercF4,StdErrFV4,EstSRS,StdErrSRS
1048,987.34756219654,49.3173379283334,1,1.60516165704381,59.2946182351381,988.388172825912,49.5109657144257,1,1.72947873427677,59.5510941563471,995.205269000158,50.1778187977184,1,1.59788886922357,60.2298662938682,1006.77986989845,52.0182083602832,1,1.50301302636699,62.4665057476571,1129.85008818342,113.585595653777
983,967.791946015451,49.3451254002099,1.14295502462118,1.27107442679624,59.2251069352051,958.819070393838,48.7346425271901,1,1.51703142550158,58.3952753896793,961.740392450199,48.9739791267007,1,1.42377328607829,58.7036658417583,961.59188484397,48.9900109280395,1,1.32081803244206,59.0527133057364,1098.35600907029,114.896458010414
1011,1012.55461001161,49.7386692762611,1,1.72570112838963,60.4811443655601,1007.92614198631,49.4345467271087,1.43145002088608,1.45208273312075,59.9870386327409,1013.78429308888,50.0189091411341,1,1.58513452614265,60.9521962008969,1010.99719999852,49.7810166534561,1,1.61065819741471,60.8623951057159,1161.34416729655,132.849940698668
960,996.34090760108,49.8186953303161,1,1.41416973439586,60.4088148050595,993.056148740449,49.622206795073,1,1.48487189506523,60.0806986909103,996.593696273242,50.0157998603002,1,1.56419723095053,60.5714999550973,996.705147491658,50.068092440988,1,1.59172643957548,60.6192761581259,1133.78684807256,121.564380166493
1016,1001.83060870628,50.9214679924288,1,1.30446970693987,60.7404810278762,991.995393373156,50.2188175402032,1,1.35907996623325,60.0561257711304,994.022124763026,50.5295982055302,1,1.41243470501155,60.452876360914,1000.4682245856,51.4111416222845,1,1.459506112012,61.5989356610186,1121.97656840514,113.584887581473
1027,1088.6278153197,52.8537076122135,1.42418273679085,1.63053428892551,64.6934967234936,1078.99790535391,52.2222534713623,1,2.10258341652371,63.5903450292464,1078.53512620446,52.1952529072641,1,1.86607131393117,63.5521501007902,1081.03561885649,52.4540639912207,1,1.99478642491907,64.1105442873843,1224.3323255228,127.474250477529
989,993.710792090724,49.7120495155992,1,1.56374253232054,59.324650030216,986.399859641541,49.1401195678257,1,1.44612488348183,58.8951835854662,987.820567325887,49.3053605496068,1,1.41985816595728,59.2213950022675,992.322576914159,49.8066558441755,1,1.51691434127906,59.8685762459401,1133.78684807256,115.807125663458
964,1041.28237525925,50.8311435299388,1.02966430739761,2.37020032968667,60.5488547299983,1029.45522263195,49.9199757899939,1,2.09167540251035,60.0704244839803,1040.40533507823,50.9278978613131,1,2.11073676568428,61.1780194386138,1038.06699405319,50.7480587913521,1,2.18357880459692,61.1462470133776,1188.90148652053,125.209060324767
971,996.315363384761,49.1983708240835,1,1.76371758082905,58.6242060757363,999.23511416018,49.5634298697059,1,1.56479970346452,59.2552922327112,1003.65934315379,50.025719138402,1,1.39228697456588,59.9709965794795,1004.82917487328,50.2694549654805,NA,1.47988263057167,60.2072909717828,1145.59712773998,113.176301783914
981,1073.19957317845,52.2123172611004,1,1.34921616882261,63.5644794740906,1056.07645362468,50.9573039910896,1,1.40835123343821,62.0886353673235,1057.49157687005,51.0565750177317,1,1.74711564984132,62.402136710567,1061.84373123545,51.5382902421857,1,1.45665687403657,63.1677807983594,1212.52204585538,132.211608265693
1005,1016.43029902433,50.8049901465937,1,1.31481610319841,61.0748602275575,1017.09569487618,50.9927815867016,1,1.20871671192832,61.4432746180118,1020.2151386189,51.330300638705,1,1.63784732400528,61.8894042227396,1050.21813076155,61.7019709865881,NA,1.77049450078919,73.7002962283166,1149.53388762912,118.962934813645
990,961.38735108389,48.5276738378293,1,1.59981829563945,58.3925822090668,956.335521048616,48.2407723551807,1,1.79909085368164,58.1482786341277,957.857220342382,48.3889142927583,1,1.76469321626486,58.4645152007667,960.980848861322,48.7306293694804,1,1.64139163345544,59.0284842388782,1102.29276895943,125.589069052312
995,1000.51927586834,49.4042344248702,1,1.47183088885015,59.9651047896916,997.944251696641,49.2983207965911,1,1.66655006376413,59.919952580054,1000.99959897373,49.5522230092201,1,1.64066585657628,60.3114391743462,1009.62147933423,50.7736133048923,1,1.69708401977796,61.6628842321949,1149.53388762913,129.943819403382
1034,1101.68312148481,52.2226432741045,1,1.8219431734657,64.4900184493394,1099.68122342789,52.2492499664474,1,1.94865382825765,64.549331124645,1104.48577792846,52.7294732810761,1,1.95378727557655,64.869221056357,1104.0972804077,52.752793281691,1,1.68799384532184,65.5541046190985,1255.82640463593,151.977637073473
975,995.758959455234,50.0748406273077,1.01020248379104,2.68830866261322,60.749557188021,996.527871949051,50.3367399268971,1,2.47574312426729,61.3784353962578,1001.87596782584,50.9387441602446,NA,1.79924545279239,62.0444786975938,1011.78641155523,52.558978513489,1,1.6152860911988,64.2567817445906,1125.91332829428,133.201587617768
1000,1055.18745962618,52.1196129667623,1,1.58221672459547,62.8969084621412,1054.32927333604,52.2492527048134,1,1.67159135953353,63.2997433215416,1052.24214301,52.0424355009753,1,1.59559884631263,63.1395401438707,1060.12958799157,53.4281169941208,1,1.53569014418909,65.0101899025263,1184.96472663139,126.407945641507
1015,977.626735927855,49.8188249538224,1,1.19938177285131,59.5180760592776,979.176447830246,50.1728132689032,1,1.28846938941662,59.8752633824294,985.695745184035,50.850720665963,1,1.23342571544965,60.3261337260846,990.071186611702,51.7348535780826,1,1.1835343742915,62.0508150033985,1102.29276895944,109.213465776045
1087,1241.35853582349,55.7109013346288,1.13141838003659,1.73984676285951,70.2527741729794,1227.40823592889,54.8306126328328,1,2.17274938029618,69.3209674317985,1233.98389634453,55.305295634494,1,1.89382504142281,69.9810252992872,1237.80866282525,55.5770567123489,1,1.54113760656721,70.3212339914875,1409.36004031242,158.365071253832
1004,1015.50471335014,50.6743071898115,1,2.12519764903411,60.5666064380645,1001.53682216113,49.5574869193891,1,1.74146939083231,59.4805574533981,1008.06243715617,50.1797100981623,1,1.74492218985517,60.3704968140401,1009.67610552943,50.3878751023066,1,1.79451533254261,61.1760436214443,1149.53388762913,127.15088611643
1020,1070.50012121722,51.8118525278716,1,1.92689869854718,62.9546369503729,1062.40865821921,51.205326000788,1.00061687137665,1.65789538502708,62.516724890123,1068.60454282745,51.7721081608001,1,1.64957551475091,63.1940227732264,1069.94790638692,52.0280000466812,NA,1.69780589018062,63.5739654529862,1216.45880574452,134.208161249768
1072,1083.39246448698,51.8804515811999,1,1.90114365416179,63.0900434351904,1070.14013768081,50.8488429323106,1,2.01727336582634,61.8817155820133,1073.35104095414,51.1651247747958,1,1.89917846249793,62.2389102221974,1073.58760344233,51.2165601791086,1,1.66235517489225,62.7738289468674,1236.14260519022,134.621394054549
1063,1115.88078696269,53.0782629977355,1,1.26310200155727,65.3629512575714,1107.35973629787,52.5163179908774,1,1.27829916840677,64.5556624940207,1113.15979740638,53.183941081071,1,1.28107500457514,65.4564381148717,1122.4230843026,55.0314089331093,1,1.37656506439243,67.7842226969737,1263.69992441421,131.456278213612
